,content,scenery_name,score,send_time,user_name
0,南天湖景区进去要60元门票，搭帐篷还要收20元清洁费，大黑了。,南天湖景区,1,,M29****2297
0,景区安全隐患较多，整个湖区没几个工作人员，梯子破损严重，而且梯子旁边就是尖尖的那种栅栏，小孩很容易踏空。我家小孩就是不小心踩到了一个破损的梯子上，喉咙刚好嗑到尖尖的栅栏上，太危险了！真的一星都不想给。,南天湖景区,1,,M34****9532
0,南天湖位于丰都南部，与县城40分钟，海泼1000一1200之间，是一个热天非去不可的地方！,南天湖景区,5,,205****760
0,南天湖湖滨公园南天湖国际旅游度假区距 丰都 县城40余公里，海拔在1500—2000米之间，集原始森林、岩溶绝壁、高原古湖、草坪绿洲为一体，四季景观各显其美，最为独特的是有海拔1800米的高山天然湖泊，南天湖景区也就是因高山环绕的600亩湖泊得名。景区有观光车，可选择乘坐。推荐游玩路线：划船—环湖自行车—热气球—直升机游南天湖进入南天湖景区大门，明显感到空气中弥漫的氧离子，景区里面原始森林15万...,南天湖景区,5,2018-07-10,去哪儿用户
0,服务态度好，玩的很开心,南天湖景区,0,2022-02-04,rzqb1032
0,避暑胜地，温度在20℃左右凉快，夏日避暑是个很不错的选择,南天湖景区,0,2021-08-06,狗不理
0,景区非常大还可以开车景区交通很方便，晚上音乐喷泉很震撼。,南天湖景区,5,2019-09-19,_CFT01****1962018
0,南天湖大门进去15元的电瓶车费用，里面有个天堂谷，60的门票，这个天上去真心冷！住宿只有下面的集市有，羊肉汤锅不错..,南天湖景区,4,2018-08-19,M22****4465
0,很厚的雪，开心难忘的一天，团费便宜导游也好，去了滑雪场还去了南天湖。妹妹们跟的其他团要贵些就只去了滑雪场，比我们先发车还比我们后到家。😂😂😂,南天湖景区,0,2022-02-04,xmaf4117
0,这个地方很刺激，值得夏日短期降温推荐！,南天湖景区,5,,02****751
0,比较适合休闲度假游的地方，娱乐乐趣不多，主要是走走看看。景区里面有电瓶车，价格有点贵。景区里面有两个酒店。,南天湖景区,4,,米伦刘细君
0,南天湖景区，冰爽的南天湖，是休闲，旅游，避暑，度假的好去处，景区内各种配套设施齐全，景区内交通便捷，游玩项目种类较多，使人心情舒悦！,南天湖景区,5,,M41****0538
0,南天湖，消夏避暑好去处，康养休闲也不错！,南天湖景区,5,,M33****9033
0,仙境南天湖，度假新天地。重庆.丰都南天湖是冬戏雪，夏避暑的好去处。南天湖景区风景优美，让人有一种置身仙境的感觉，周末，节假日的苜选之地。,南天湖景区,5,2020-07-08,M41****8152
0,南天湖，美丽的湖，度假休闲好去处。,南天湖景区,5,2020-07-08,320****682
0,2020新年第一天去了丰都的南天湖景区，这本是一个风景秀丽的景区，可就是除了自驾交通很不方便。那天天公不作美，雾茫茫的，天空飘着小雨，以前总是夏天来体验清凉和阳光，这次让我见到了跟夏天不一样的味道。,南天湖景区,5,2020-01-12,华康乐
0,有各色秋千，可以看超大喷泉，水上玻璃平台必须打卡，还有湿地公园可以走，真心不错,南天湖景区,0,2019-09-21,huwy8105
0,周围环境还可以，湖很美，但是最好早晨和傍晚去好点，10点后就好晒，能遮阴的树还没长起来。门票成人60，可以玩两天，凭身份证出入。如果住酒店千万别住景区内的达沃斯，698的房间又贵又差，好多霉；外面的名湖酒店就好很多，吃住行也方便，还便宜几百。,南天湖景区,4,2019-08-18,gaps4845
0,第一次来到南天湖，南天湖的气候及环境就吸引我了，安静，修心。这里有天然的湖泊、五彩的跑道，有茂密的森林，还有一家星级酒店。这家酒店的五星级还没有完全建成，就在景区内，交通十分方便，去滑雪场及其他项目地都很方便。听说酒店目前只开了度假型别墅，这里避暑的人比较多，就是还是按照星级酒店管理水平管理的，价格适中。景区的天气气候变化大，客房维护困难。我自己也在贵州买了度假房，我这个比较理...,南天湖景区,5,2019-06-29,136****2666
0,喜欢玩雪的可以去，人挺多的。里面的大妈服务有待加强,南天湖景区,5,2019-02-08,M49****632
0,拉圾滑雪场，进场坐车一分钟到达。所渭雪景只可远观，圈地为王，连门口都进不了。大家别再上当了。,南天湖景区,1,2018-12-23,M29****4001
0,当时间来到7月底，重庆周边城市几乎都是40度上下，除了久负盛名的“火锅”、“美女”、“雾都”外，怕也就数这“火炉”头衔了。重庆因为地形的原因，四面环山，下沉气流不易扩散，重庆人民夏天那都是在凼凼里“蒸桑拿”。很想请个长假，带着家人来一场避暑清凉的自由行，可毕竟工作，要担负很多的责任，说走就走的自由行，也就只有周末才能实现。本次南天湖避暑露营之行，是计划内的，上次去南天湖未到盛夏，...,南天湖景区,0,2018-08-03,去哪儿用户
0,天湖草场天湖草场露基地位于南天湖景区的南环线上，地形有草甸，也有山林。按功能分为：房车营地区、大草坪露营区，特色宿营区。另外还有山林景观游赏区、生态体验区、停车及配套服务区。正在吃草的牛群、马群，悠闲自在的模样，不受游人的打扰，太喜欢这幅画面除了房车营地，景区还规划有露营区，设有管理服务处，提供浴室、卫生间等配套服务，非常方便，帐篷景区有提供租赁，也可以自带。另外还有特色宿营...,南天湖景区,5,2018-07-10,去哪儿用户
0,去重庆万盛石林，是跟着徒步群去的，去的时候非常热，太阳晒到皮肤痛。风景不错。,万盛石林,4,,饭后苦咖啡
0,没想到我大重庆还有这么美的地方！个人觉得比云南的石林好看，多了一些灵气,万盛石林,5,,M22****0396
0,环境优美，风景优雅，锻炼身体绝佳之地。,万盛石林,5,,水飞668
0,子很大，离轻轨站很近，每间卧室都有飘窗，很温馨！,万盛石林,4,,_WeCh****19070
0,然而并没有什么好看的玩意儿，大多是人工制作的石头。,万盛石林,5,,孤独的攀登者
0,属于喀斯特地貌，是我国最古老的石林。面积比昆明石林小,万盛石林,4,,挥袖如风
0,比昆明石龙林肯定小，不过还算有点特色。,万盛石林,4,,130****7375
0,各种形状各式各样的石头值得你们来游玩,万盛石林,5,,_CFT01****5061191
0,去时是夏天，很热，但是还是很好耍的！以后再去。,万盛石林,5,,M25****525
0,这里属于喀斯特地貌，是我国最古老的石林。面积比昆明石林小点。,万盛石林,4,,是太好了
0,还不错哟，万盛现在是旅游城市了，石林算比较不错的原生态风景区,万盛石林,5,,璐璐哟
0,没有什么好玩的，只有景色，上面住宿比较贵,万盛石林,3,,_WeCh****99558
0,交通太差了 来的时候车必须停在入口南门 出口在北门 但是北门却没得车回南门  只有这些面包车乱拉客 坐地起价2个人要100多 简直是糟糕透了,万盛石林,1,,M36****0837
0,首先感觉环境很好，空气清新，天门洞里面还是满大的，值得进去，出口就有农家饭菜，味道还不错。吃完就去逛其他景点,万盛石林,4,,彬彬有礼彬彬
0,上次是夏天去的，实在是太热了，稍微逛了下就回了，看上去还不错,万盛石林,5,,璐璐哟
0,万盛石林还是值得推荐的，我们是春节去的，也不想走亲访友，就去看看景点，选择万盛石林是因为冬季没有什么景色，觉得石林应该多数是各种各样的石头，到了石林看到各种形状的奇石，有成片的、有单独的，石林景区内还有石钟乳，景区还是比较大的，可以逛一天的时间。,万盛石林,5,,lanxiang1215
0,景色很好看，带着孩子适用散心，,万盛石林,5,,端木轩辕
0,夏天去的万盛，因为太热太阳太晒了，没去石林。不过一直都很想去，应该还不错,万盛石林,5,,璐璐哟
0,没去没去，太热了，不敢去，不过一直都想去呢，听说很不错,万盛石林,5,,璐璐哟
0,环境挺好的，空气清新宜人，以前是春节去的，价格非常便宜,万盛石林,4,,lanxiang1215
0,典型的喀斯特地貌风景区，“巴渝十二景”之一，是中国年代最久远的石林。面积没有云南石林大，两三个小时就可以逛一圈。距离万盛城区约二十公里。,万盛石林,5,2017-04-17,GrandLine
0,除了性价比低一点儿，其他的都很棒，景区不是很大，脚力好的，都转到了，两个小时足够了，如果享受风景，四个小时合适～从万盛汽车站到这里，坐111路公交车，才一块钱一个人，路上一个小时，最晚一趟回万盛的车是六点二十在景区门口发车。风景不错，石林浓缩精致，天门洞里很凉，溶洞虽没有武隆的芙蓉洞大，而且打光的颜色好土，但有讲解，也能学到些知识。,万盛石林,5,2016-10-10,135****5999
0,还不错，可以自己规划一下线路，才300多！！,万盛石林,5,2015-10-04,_WeCh****46042
0,这是印象最深的一次玩耍了。感觉什么都好。反正就是感受大自然的神奇，还有就是美食，,万盛石林,5,2015-09-08,M24****987
0,天门洞值得一看，石钟乳漂亮，票价偏贵了一点，附近住宿一般，要求不高，可以住一下，还比较便宜,万盛石林,4,2015-08-15,艾米粒
0,很不错的景点，奇石、怪石很多！看得女儿很开心！,万盛石林,5,2015-02-08,小疯子007
0,除了石头什么都没有，并且石头还是人工移植的，门票又贵，一个字，坑,万盛石林,3,2016-01-31,_WB3****175
0,风景优美，值得一去，有机会一定还会过去～,万盛石林,5,2016-08-07,M33****112
0,好看耶，西南片区最大的石林，值得一去噢,万盛石林,5,,璐璐哟
0,比较小众的地方，里面的一线天很舒服，凉快。,万盛石林,4,,六条壬晴
0,离网红轻轨穿楼不远，一个街心花园,李子坝公园,5,,妮妮呢啊
0,重庆的网红轻轨站，如果你想要在轻轨上体验穿楼而过的快感，那你可能就要失望了。重庆人对于这个地方的感觉没不太新奇，主要也可能是这个城市的地形实在太魔幻，大家习以为常啦。轻轨穿楼的神奇景象，可以在李子坝站下方的观赏台拍照打卡，视野非常好，拍摄角度也极佳。,李子坝公园,0,,甜甜nn
0,李子坝公园，真的是演绎重庆特色，爬坡上坎！,李子坝公园,5,,118****050
0,李子坝公园――就在地铁站外，有“地铁穿楼”奇景！所谓蜀道难难于上青天，重庆反而是最大代表，而非平原上的成都。古人应该难以想像，一个高山流水、寸步难行之地居然硬生生被现代人改造成一座交通发达的国际大都市。,李子坝公园,5,,精灵背包游侠
0,免费的公园，闲逛还可以的。旁边不远就是捷运站,李子坝公园,3,,彬彬有礼彬彬
0,李子坝公园，地势比较高，观江的好地方，最近在新修栈道。,李子坝公园,5,,生活就要多姿多彩
0,李子坝公园里最漂亮的是黄角树，绝壁而生。,李子坝公园,5,,生活就要多姿多彩
0,李子坝公园，绿树成荫，可以看到嘉陵江风光！,李子坝公园,5,,qingqing11
0,挺好玩的地方，可以去玩玩的了哟,李子坝公园,5,,雍哥哥
0,有江景环绕，停车也特别的方便！,李子坝公园,5,,qingqing11
0,李子坝公园就在轻轨站下车，对岸是美丽的嘉陵江岸线,李子坝公园,5,,118****050
0,穿楼而过～真的很有特色，好多人在楼下拍照,李子坝公园,4,,york88
0,3d魔幻城市独有，穿楼而过！楼下还有专门的拍摄点,李子坝公园,4,,星辰大海Vincent
0,李子坝轻轨站下车就到，空气质量很好！,李子坝公园,5,,_WeCh****016202
0,穿墙而过，好神奇，头一次亲身经历，好爽,李子坝公园,5,,迷彩青春wtf
0,李子坝地铁站，从大楼里传过去，厉害,李子坝公园,5,,睡懒觉的猫小喵
0,网红景点，网上报的一日游包含在其中。 就是在下面等着轻轨过来，穿过楼房，说实话是挺神奇的，感觉住在里面的会不会觉得很吵啊,李子坝公园,4,,小帅猴151
0,传说中的轻轨通过居民楼，车内没感觉，要从外面看才知道,李子坝公园,4,,M26****9221
0,就在地铁站边上。小小的很安静。人不多。,李子坝公园,5,,薄荷蓝
0,公园里玉兰花，桃花，都开的好美哦！,李子坝公园,5,,qingqing11
0,“轻轨李子坝站穿楼而过火爆全国，外地人慕名体验”这条新闻在网上刷屏了多日，可以说李子坝站成了重庆必去打卡的一个景点了，很火的轻轨穿墙而过的图片就出自这里，来重庆旅游当然也不能错过。李子坝站是2号线的一座高架侧式车站，全线唯一的楼中站，放眼世界，也是铁道交通的一大神奇之处了。从嘉陵江边驶过，列车内还可以看到左手边的江景，以及眺望对岸的摩天大楼，行驶到前方，两座大楼并排出现在眼前，...,李子坝公园,5,2017-05-07,纽约漫时光
0,前几天突然成了网红的李子坝地铁（轻轨站），临走之前特意去看了一下，建议大家从他的上一站佛图关站下车，沿着很有特色的三层临江马路下行，还会路过挺有名的梁山鸡餐厅和一个什么美国将军故居，看着美丽的江景河对岸繁华的城景不知不觉就走到了李子坝站轻轨穿行而过的的那栋有点类似蒂凡尼蓝的大楼，站在马路下面对着进进出出的彩色列车拍张照，感受一下这座3d感最强城市的代表景观之一的魔幻氛围。,李子坝公园,4,2017-04-02,spencerS
0,轻轨穿过大楼 神奇的李子坝 重庆的构造就是一个谜 一楼出去是马路 十一楼出去还是马路 轻轨明明在天上 下了轻轨还要往上走一天都在上下楼梯 从地铁站到出口处 居然连续上了四段很长的电梯 一个不管什么地图都无法实用的城市,李子坝公园,5,2017-03-28,雨哥爱旅行
0,第三站李子坝轻轨穿楼景观李子坝抗战遗址公园玩完李子坝就坐地铁去北站坐火车了，一到火车站雨真好下大，我正好撤了。,李子坝公园,0,2020-09-15,刘丽颖
0,李子坝就去看看，坐轻轨到那边就是去体验一下轻轨也是打卡。李子坝站,李子坝公园,3,2020-06-22,lrka4723
0,#写点评拿旅行基金# 著名的李子坝地铁站位于公园的附近，园区占地面积较小，但交通便利，有兴趣的游客可以考虑前往游览。,李子坝公园,4,2019-07-05,白日乌托邦
0,地铁穿楼比较新奇，要下到一楼过马路去马路对面拍地铁穿楼而出,李子坝公园,5,2018-07-03,M36****333
0,从房子中穿过的轻轨-李子坝 ，早已耳闻，我们去轻轨站买了去李子坝站的轻轨 ，确实很神奇，整个设计巧妙,李子坝公园,0,2018-03-24,kzgc8766
0,就是一般的公园撒，感觉还行，晚上有烧烤啤酒，还多安逸的,李子坝公园,4,2014-12-03,_M15****5566
0,轻轨四号线在李子坝站下，最出名的地铁穿楼处，值得看。对面往右手走一点就是李子坝公园，可以下到嘉陵江边转转。,李子坝公园,0,,nawa923
0,"看到旅行社打特价99元一日游后,决定和同事一行共5人前往天坑地缝景点,在此网站购票方便快捷还有返现哦。",天井峡地缝,0,2015-05-25,ccpm0606
0,直接前往另一主要景点——地缝。景区导游带领我们仨边游览边讲解，真是贵宾级待遇啊！下到地缝底部，里面植被丰富、溪潭密布、潮湿幽深、怪石嶙峋，其中半山上有个特大的黑乎乎的洞穴，100多米长的尽头处是个不知深浅的水潭，是由洞穴里涌出的暗流构成的。攀登石级途中，我突然听到阿华喊我抬头往上瞧，我刚一抬头，她就抓拍了一张我表情很自然的照片了。,天井峡地缝,0,2016-12-27,精灵背包游侠
0,天坑值得一去，否则会后悔,天井峡地缝,0,2015-10-04,去哪儿用户
0,非常好！值得去！人不多,天井峡地缝,0,2015-08-24,nhfe2364
0,取票方便，好玩，和朋友一起玩得很开心,天井峡地缝,0,2015-02-25,mudan023
0,景色一般，你没什么人去，感觉上当受骗了。,天井峡地缝,4,,天涯游子88421
0,取票方便，价格便宜不少。地缝比天坑好玩，不错的景点,天井峡地缝,4,,M29****1153
0,天井峡地缝，全长达37公里，分别由上游的宽谷地形，中游的峡谷、消水洞和地缝，以及下游的地下河部分所构成，呈东北开口的V字形,天井峡地缝,4,,华-Rainbow
0,我觉得住。主要是重点在体验，尝试不同的风景，挺不错的，丰富自己的旅游阅历，不累，挺好走的，希望大家都可以去尝试一下，是一个好的景点，过程最重要,天井峡地缝,4,,笨笨带你去旅行
0,值得一去，风景不错，空气新鲜。,天井峡地缝,4,,星星
0,风景优美独特，空气新鲜，适合一游。,天井峡地缝,4,,星星
0,还可以，风景还不错，值得一去；记得要穿舒适的鞋子哦,天井峡地缝,5,,星星
0,不去一辈子后悔，去了后悔一阵子。,天井峡地缝,5,,星星
0,不错，全程无购物纯玩，时间充足，值得推荐,816工程景区,0,2019-03-27,lzbnet
0,周围环境差，工程太壮观了。,816工程景区,0,2017-02-02,去哪儿用户
0,取票方便，门口有个电瓶车15一个人，也就500米的距离还不让走过去，里面还有很多没开放的地方,816工程景区,0,2016-11-08,ckany
0,我们是一个团队去的，大家都说还可以，服务态度好,816工程景区,0,2016-10-09,tjy98524
0,太偏，建议自驾去，一个人去太远，景点是很不错，是当年三线建设的经典工程，世界上独一无二的，喜欢猎奇的朋友可以来看看，洞内设施完善，有很多支洞，现在开放的只是一小部分，期待洞内全部设施的开放。,816工程景区,0,2016-10-05,
0,太偏，建议自驾去，一个人去太远，景点是很不错，是当年三线建设的经典工程，世界上独一无二的，喜欢猎奇的朋友可以来看看，洞内设施完善，有很多支洞，现在开放的只是一小部分，期待洞内全部设施的开放。,816工程景区,5,2016-10-05,青梅往事
0,是关于那段特殊的历史时期，很具有价值，适合一家人带着老人长辈一起，洞里面有十几层楼，还有当时做实验的设备，夏天去特别特别凉快！！,816工程景区,0,2016-02-12,
0,是关于那段特殊的历史时期，很具有价值，适合一家人带着老人长辈一起，洞里面有十几层楼，还有当时做实验的设备，夏天去特别特别凉快！！,816工程景区,4,2016-02-12,Franzisk
0,接送刘师傅很贴心，并且在路途中很细致讲解。刘师傅特别不错。,816工程景区,0,2021-12-24,ohff7224
0,非常好玩。刘师傅热情好客，车也开得好。,816工程景区,0,2021-10-13,nclx7089
0,来到这里，我原本以为我走错地了，怎么可以这么慌乱，原来这里正在拆迁，原来的十八梯是一个很重庆的景点，现在人们都搬迁走啦，只剩下待拆的房子和路上零零稀稀的人路过，不过庆幸我还可以拍到十八梯的路标，可能不久之后这里将消失在人们的视线里！,十八梯,4,2016-08-18,去哪儿用户
0,走着走着就倒了。入口处的路牌。,十八梯,0,2016-08-14,mr---zhang-
0,十八街离解放碑很近，从我们住的酒店出门不行约十分钟就可以到。一开始我们跟着导航走，结果带偏了，后来找了当地人一问。原来就在几个大妈跳广场舞的下面。这是站在大妈跳舞的地方拍的。,十八梯,5,2016-08-05,左左xians
0,一天的行程除了在公交和地铁上，一直在走，喵菇凉终于受不了要暂时和我们告别。其实后来很想告诉她，她只要再走100米，就到了十八梯。十八梯是典型的重庆式老街，旁边是老居民区，现在因为城市建设而拆迁，好多墙上写了“拆”字。在十八梯，下面是砖墙，中间是还没拆迁无人居住的民房，上面是林立市区的大厦。,十八梯,0,2016-08-02,Melinda女兆兰
0,按照在攻略上看到的，起了一大早想去看看老重庆的样貌，去了十八梯，山城步道，和皇冠大扶梯。十八梯就是一段很破旧的路，很短。山城步道就是山道而已。我主要是解释给和我一样的俗人看一下……皇冠大扶梯就是一段炒鸡长又炒鸡陡的扶梯，我是一个不恐高的人，但被吓得一动不敢动。坐下去又坐上来，来回票价4块。对了，还有一个凯旋路电梯，也好奇进去坐了，结果就是坐电梯下到了一楼，出现一个很长的山道让你...,十八梯,5,2016-07-27,去哪儿用户
0,来重庆，我可以不去磁器口，但是我一次要去十八梯看看。从人民广场出来就打车去了十八梯。其实我们也不知道十八梯具体在哪，我只知道这里是旧重庆的样子，与CBD仅仅一条街的相隔。,十八梯,0,2016-07-25,aisha0703
0,早餐过后，第一天的第一个目标就是十八梯。较场口走下去10分钟就到十八梯，太近了。当初选择住这位置真的是明智，长江索道、解放碑、山城步道都在方圆15分钟步行的范围。,十八梯,0,2016-06-12,mercuryman
0,昨晚和小妹妹约好今天一起同游，所以没的懒觉睡，乖乖起床。十八梯比较近，走走就能到，所以第一站就去那里。为什么要去十八梯呢，我也不造啊，就是看到好多游记都有介绍，然后就自然而然的把它放在行程中了。看过以后的感觉吧，觉得这些人的口味好奇怪呢有人说十八梯是繁华都市中的”贫民窟“，嗯，这是文艺青年的说法。我觉得吧，这应该是拆迁没一下子拆完的烂尾工程。成了危房也没法住了，但是又有些钉子...,十八梯,0,2016-05-15,蜜思紫云
0,240H：乘坐千奇百怪的交通工具在山城扫街二零一五年很难忘，我的足迹遍布四个国家、十六个省份，上百座城市，飞行距离过万······不过到今天，这些已经清零，旅行的脚步又要重新开始了，因为梦想没有停止，旅行就不能停止。对于新的一年，我没有特别的规划与打算，只是想去看看自己真正喜欢的风景。今天是二零一六年的第一天，首先要祝各位小伙伴们新年快乐，其次，其次继续我们的旅行！昨晚回到酒店后收拾...,十八梯,5,2016-04-26,Horizon
0,之前一直听说这是老城区 可以看到重庆的居民生活不过建议大家不去了吧都拆迁了 都是建筑垃圾~,十八梯,3,2016-04-21,瓶zi
0,好玩的地方，文艺气息扑面而来，小饰品，服饰都彰显文艺范！,中复·北仓文创园,5,,生活就要多姿多彩
0,小文艺青年的地方，优雅，富有心意,中复·北仓文创园,5,,妮妮呢啊
0,就几家店，空间不大，二楼几家店比较有特色。,中复·北仓文创园,4,,scduo1999
0,北仓以其浓厚的重庆老街巷风格与文艺气质，可以算是观音桥商圈的“异类”。  说是文创街区，其实它很小，隐藏在一片居民区里，通往文创区小路的墙上，画着好多壁画，仿佛是在告诉大家：往前走，前面真的不简单喔！  在重庆闹市中的这里可以感受另外一番光景。 这里有北仓图书馆，有多家网红店，逛吃拍照半天完全没问题。,中复·北仓文创园,5,,听说
0,非常感谢杨家欢导游的带领！导游今天辛苦了，下次依然会选择,探索舱·云端乐园,0,2019-12-28,vord4223
0,带小朋友，玩的很开心！小朋友很喜欢！,探索舱·云端乐园,0,2021-04-04,touchyour
0,2020. 1. 03. 导游金涛   整体来说今天这趟行程是很划算的，导游一路讲解重庆历史地理，打开网红景点，安排合理，轻松愉快的度过今天，值得推荐！,探索舱·云端乐园,0,2020-01-03,cbrr3857
0,电梯很快，小朋友很喜欢,探索舱·云端乐园,0,,mgdr5323
0,观景台整体体验非常不错…值得来打卡,探索舱·云端乐园,4,,q勇闯天涯q
0,俯瞰重庆渝中区、朝天门的空中好地方！,探索舱·云端乐园,5,,车行天下9669
0,已经不是第一次在这里游玩了每次都有不一样的感觉呢呵呵。,探索舱·云端乐园,5,,tedbaker33
0,【景色】景色超美，视野开阔，楼下购物吃饭都很方便,探索舱·云端乐园,5,,Topher
0,跟重庆很搭的来福士广场，有特色。,探索舱·云端乐园,5,,玛玛努卡群岛丁大全
0,2019大火的来福士广场，成为了重庆的新地标,探索舱·云端乐园,5,,妮妮呢啊
0,第一次来重庆景观很棒值得来😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀,探索舱·云端乐园,5,,emdz7954
0,非常感谢杨家欢导游的带领！导游今天辛苦了，下次依然会选择,探索舱·云端乐园,0,2019-12-28,vord4223
0,带小朋友，玩的很开心！小朋友很喜欢！,探索舱·云端乐园,0,2021-04-04,touchyour
0,2020. 1. 03. 导游金涛   整体来说今天这趟行程是很划算的，导游一路讲解重庆历史地理，打开网红景点，安排合理，轻松愉快的度过今天，值得推荐！,探索舱·云端乐园,0,2020-01-03,cbrr3857
0,电梯很快，小朋友很喜欢,探索舱·云端乐园,0,,mgdr5323
0,观景台整体体验非常不错…值得来打卡,探索舱·云端乐园,4,,q勇闯天涯q
0,俯瞰重庆渝中区、朝天门的空中好地方！,探索舱·云端乐园,5,,车行天下9669
0,已经不是第一次在这里游玩了每次都有不一样的感觉呢呵呵。,探索舱·云端乐园,5,,tedbaker33
0,【景色】景色超美，视野开阔，楼下购物吃饭都很方便,探索舱·云端乐园,5,,Topher
0,跟重庆很搭的来福士广场，有特色。,探索舱·云端乐园,5,,玛玛努卡群岛丁大全
0,2019大火的来福士广场，成为了重庆的新地标,探索舱·云端乐园,5,,妮妮呢啊
0,好玩的地方，文艺气息扑面而来，小饰品，服饰都彰显文艺范！,中复·北仓文创园,5,,生活就要多姿多彩
0,小文艺青年的地方，优雅，富有心意,中复·北仓文创园,5,,妮妮呢啊
0,就几家店，空间不大，二楼几家店比较有特色。,中复·北仓文创园,4,,scduo1999
0,北仓以其浓厚的重庆老街巷风格与文艺气质，可以算是观音桥商圈的“异类”。  说是文创街区，其实它很小，隐藏在一片居民区里，通往文创区小路的墙上，画着好多壁画，仿佛是在告诉大家：往前走，前面真的不简单喔！  在重庆闹市中的这里可以感受另外一番光景。 这里有北仓图书馆，有多家网红店，逛吃拍照半天完全没问题。,中复·北仓文创园,5,,听说
0,景点：十八梯地址：渝中区 较场口 日月光对面费用：免费关键词：摄影圣地推荐指数：★★★★★,十八梯,0,2016-11-05,去哪儿用户
0,20年过去，重庆早已变成一座巨大的水泥森林。世界知名的酒店集团和本地地产大鳄联手打造的五星级豪华酒店竞相开业、解放碑的名牌店和玻璃苹果店人潮汹涌、入云的环球金融中心玻璃墙上，LED灯管以无限丑陋的字体打出硕大刺眼的卫浴瓷砖广告……夜幕降临，从熙攘的洪崖洞向江北眺望，一动不动的红色刹车灯连成一长串，和江水一起绵延到看不见的地方。这是一座标准的现代化大城市，和中国其他的城市似乎没有任何...,十八梯,0,2016-11-01,去哪儿用户
0,在拆迁前能去，确实是一件幸运的事，再过一年也许真的只是文字里的记忆了。《从你的全世界路过》剧照。虽然这里已经拆迁了几年，很多建筑都拆的差不多了，剩下的建筑不多，但是依旧可以看到以前市民的生活场景。斑驳的理发店，热闹的小茶馆，孤寂的小商人还有山城独特的棒棒，这些人们都散布在十八梯的各处，这里是老重庆市民生活的真实写照。十八梯是重庆人的生活印记，但重庆人已经随着城市化进程的拓展离开...,十八梯,4,2016-10-26,晶衣夜行
0,DAY 5 十八梯——洪崖洞——朝天门——洪崖洞——解放碑估计这一天刷的步数最多了吧 各种绕弯子 差不多快把重庆朝天门这一角走烂了趁还没有完全拆除 我们想去看看十八梯 还有一部分老百姓生活在这里 好几年前就说拆迁到现在还没有完全拆除 看着这些破旧的房屋隐约可以感受当时人们的生活 挺佩服重庆人的 城市和乡村结合的很好 他们不追求什么 尽管世事变迁 但他们心中享受生活的态度总有体现 听到大叔用蹩脚...,十八梯,0,2016-10-20,去哪儿用户
0,十八梯剧照很多，找了一天，然后回来剪辑照片。不过感觉很爽。十八梯老重庆的感觉还是有，和电影的很像。,十八梯,5,2016-10-18,去哪儿用户
0,【十八梯】交通：轨道2号线、109路到较场口站，再步行到达，从石板坡往较场口的那条中兴路上坡的右边就到。步行导航：在百度地图上目的地直接设置为“十八梯”，就能走到一个平台，那里一直有一群阿姨爷叔跳坝坝舞，然后右边就是十八梯的入口阶梯。       十八梯距离解放碑不远，考虑到已经是下午了，于是计划着就近逛逛就行。十八梯是我比较感兴趣的地方，处于对老房子的极大热爱，老城区改造这样的人文主...,十八梯,5,2016-10-13,金小仙神奇
0,●Day 1：十八梯——山城步道——磁器口——山顶火锅——南山一棵树观景台——洪崖洞一睁开眼，已是重庆。昨夜，午夜的重庆下起了雨。下了机场大巴，一同下车的还有个小伙子，一下车就玩手机。等车时与他聊天，发现他比我们更说走就走，下午看到机票便宜就飞过来了，连住的地方都没订。我们建议他去我们订的青旅看看，一块拼车打优步吧。坐上优步，穿梭在熟睡的重庆。它真的如他口中的那样，长得有点香港味...,十八梯,0,2016-10-12,simplelove333
0,十八梯，也被称为城市中的“贫民窟”。相机看前面是上图，背过去拍后面即是下图这样。都是空楼，因为年代久远，已不能住人。,十八梯,0,2016-09-12,图图babe_
0,中午大太阳的时候还是挺热的，我们休息到15点才出发去十八梯。十八梯已经没有以前的人来人往了，有的最多的是像我们这样知道十八梯要面临拆迁，便赶来摄影或是见最后一面的打扰者，靳星还莫名其妙的被一位仍在老屋外坐着的老奶奶吼骂了一通。,十八梯,0,2016-09-01,小卢澄子
0,十八梯是重庆其中一座老城区，现在只拆剩最后一点点了。老城颓败，街巷中也是大多老人，或者昏昏然枯坐一隅，或者三五相聚喝茶打牌，彼此垂暮。很难想象，在这寂如死水般的老城深处；希望不会有一天，如因为失去老城那般，终日懊丧不已。,十八梯,5,2016-08-26,去哪儿用户
0,在解放碑吃完小吃在回旅馆的途中顺道逛逛十八梯。如果说，高楼霓虹闪烁的解放碑预示着重庆的未来，那仅隔一步之遥却破败不堪的十八梯则是这个城市无法回避的历史。,十八梯,0,2016-11-30,去哪儿用户
0,再来之前知道十八梯已经被拆的差不多了，不死心的向房东姐姐打听了一下，没想到连她也说十八梯不值得一去了。可是，我天生就是一根筋，尽管再三被劝说还是毫不犹豫的第一站就奔向了那里。十八梯离较场口夜市很近，基本上过一个马路就能到了。神经大条的我出门前居然忘记给相机插内存卡了，等要拍了才发现没带卡，只能先用手机将就着拍了。十八梯的入口有一家烧饼摊，是一位老爷爷和老奶奶开的，烧饼有甜咸...,十八梯,5,2016-11-30,OAOA-oaoa
